#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
XP_037509155.1       -          msaprobs_alignment_4742434 -                  0 1138.7   9.3  2.2e-185  627.2   0.3   2.5   3   0   0   3   3   2   2 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Rhipicephalus sanguineus]
XP_026880781.2       -          msaprobs_alignment_4742434 -                  0 1104.4  22.8  1.7e-166  564.8   2.1   2.9   2   2   1   4   4   2   2 LOW QUALITY PROTEIN: chitin synthase 1 [Electrophorus electricus]
XP_011288058.3       -          msaprobs_alignment_4742434 -           9.4e-103  354.2   0.0  5.9e-101  348.3   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 [Felis catus]
XP_043456149.1       -          msaprobs_alignment_4742434 -           9.4e-103  354.2   0.0  5.9e-101  348.3   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Prionailurus bengalensis]
XP_031514856.1       -          msaprobs_alignment_4742434 -           9.5e-103  354.2   0.0  6.3e-101  348.2   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Papio anubis]
XP_018870452.1       -          msaprobs_alignment_4742434 -           9.6e-103  354.2   0.0    9e-101  347.7   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Gorilla gorilla gorilla]
XP_044615694.1       -          msaprobs_alignment_4742434 -           9.8e-103  354.2   0.0  2.2e-101  349.7   0.0   2.8   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 1 [Equus asinus]
XP_025277185.1       -          msaprobs_alignment_4742434 -             1e-102  354.1   0.0  1.1e-100  347.4   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Canis lupus dingo]
XP_038507725.1       -          msaprobs_alignment_4742434 -             1e-102  354.1   0.0  1.1e-100  347.4   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Canis lupus familiaris]
XP_038511973.1       -          msaprobs_alignment_4742434 -             1e-102  354.1   0.0  1.1e-100  347.4   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Canis lupus familiaris]
XP_035561789.1       -          msaprobs_alignment_4742434 -             1e-102  354.1   0.0  1.1e-100  347.4   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Canis lupus dingo]
XP_038507654.1       -          msaprobs_alignment_4742434 -             1e-102  354.1   0.0  1.1e-100  347.4   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Canis lupus familiaris]
XP_038511972.1       -          msaprobs_alignment_4742434 -             1e-102  354.1   0.0  1.1e-100  347.4   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Canis lupus familiaris]
XP_042826282.1       -          msaprobs_alignment_4742434 -             1e-102  354.1   0.0  6.8e-101  348.1   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Panthera tigris]
XP_041600503.1       -          msaprobs_alignment_4742434 -           1.1e-102  354.0   0.0  1.3e-100  347.1   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 [Vulpes lagopus]
XP_018870451.1       -          msaprobs_alignment_4742434 -           1.1e-102  354.0   0.0  9.6e-101  347.6   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Gorilla gorilla gorilla]
XP_027474142.1       -          msaprobs_alignment_4742434 -           1.1e-102  353.9   0.0  1.2e-100  347.3   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Zalophus californianus]
XP_027474141.1       -          msaprobs_alignment_4742434 -           1.1e-102  353.9   0.0  1.2e-100  347.3   0.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Zalophus californianus]
XP_033957697.1       -          msaprobs_alignment_4742434 -           1.2e-102  353.9  21.2   2.8e-82  286.6  21.6   3.1   2   1   0   2   2   2   2 hyaluronan synthase 1 [Pseudochaenichthys georgianus]
XP_033957699.1       -          msaprobs_alignment_4742434 -           1.2e-102  353.9  21.2   2.8e-82  286.6  21.6   3.1   2   1   0   2   2   2   2 hyaluronan synthase 1 [Pseudochaenichthys georgianus]
XP_005590196.1       -          msaprobs_alignment_4742434 -           1.2e-102  353.8   0.0  1.1e-100  347.3   0.0   2.9   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 1 isoform X2 [Macaca fascicularis]
XP_043456148.1       -          msaprobs_alignment_4742434 -           1.2e-102  353.8   0.0  7.2e-101  348.0   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Prionailurus bengalensis]
XP_015297596.1       -          msaprobs_alignment_4742434 -           1.3e-102  353.7   0.0  1.2e-100  347.3   0.0   2.9   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 1 isoform X1 [Macaca fascicularis]
NP_001106081.1       -          msaprobs_alignment_4742434 -           1.5e-102  353.5   0.0  1.2e-100  347.2   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Papio anubis]
XP_037675854.1       -          msaprobs_alignment_4742434 -           1.5e-102  353.5   0.0  4.8e-101  348.6   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Choloepus didactylus]
XP_037675853.1       -          msaprobs_alignment_4742434 -           1.8e-102  353.3   0.0  5.3e-101  348.4   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Choloepus didactylus]
XP_023038494.1       -          msaprobs_alignment_4742434 -           1.9e-102  353.2   0.0  1.3e-100  347.1   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Piliocolobus tephrosceles]
XP_023038493.1       -          msaprobs_alignment_4742434 -           1.9e-102  353.2   0.0  1.3e-100  347.1   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Piliocolobus tephrosceles]
XP_031790788.1       -          msaprobs_alignment_4742434 -           1.9e-102  353.2   0.0  1.3e-100  347.1   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Piliocolobus tephrosceles]
XP_031514857.1       -          msaprobs_alignment_4742434 -           2.2e-102  353.0   0.0  1.7e-100  346.7   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Papio anubis]
XP_010374853.1       -          msaprobs_alignment_4742434 -           2.2e-102  353.0   0.0  2.2e-100  346.4   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Rhinopithecus roxellana]
XP_010374852.1       -          msaprobs_alignment_4742434 -           2.3e-102  352.9   0.0  2.2e-100  346.4   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Rhinopithecus roxellana]
XP_024834545.1       -          msaprobs_alignment_4742434 -           2.4e-102  352.9   0.0  1.2e-100  347.3   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Bos taurus]
XP_027369922.1       -          msaprobs_alignment_4742434 -           2.4e-102  352.9   0.0  1.2e-100  347.3   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Bos indicus x Bos taurus]
XP_032363512.1       -          msaprobs_alignment_4742434 -           2.9e-102  352.6   5.9  3.3e-102  352.4   5.9   1.0   1   0   0   1   1   1   1 chitin synthase chs-2-like [Etheostoma spectabile]
XP_043291865.1       -          msaprobs_alignment_4742434 -             3e-102  352.6   0.0  1.4e-100  347.1   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Cervus canadensis]
XP_043755976.1       -          msaprobs_alignment_4742434 -             3e-102  352.6   0.0  1.4e-100  347.1   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Cervus elaphus]
XP_025125893.2       -          msaprobs_alignment_4742434 -           3.1e-102  352.5   0.0  1.6e-100  346.8   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Bubalus bubalis]
XP_032785590.1       -          msaprobs_alignment_4742434 -           3.2e-102  352.4   1.0  3.2e-102  352.4   1.0   2.3   2   1   1   3   3   2   1 chitin synthase chs-2-like isoform X4 [Daphnia magna]
XP_042776256.1       -          msaprobs_alignment_4742434 -           3.7e-102  352.2   0.0  2.4e-100  346.2   0.0   2.9   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 1 [Panthera leo]
XP_034410400.1       -          msaprobs_alignment_4742434 -           4.3e-102  352.0  19.9  1.8e-100  346.6  19.9   2.5   1   1   0   1   1   1   1 hyaluronan synthase 1 [Cyclopterus lumpus]
XP_032179909.1       -          msaprobs_alignment_4742434 -           4.4e-102  352.0   0.0  2.2e-100  346.4   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Mustela erminea]
XP_032179908.1       -          msaprobs_alignment_4742434 -           4.4e-102  352.0   0.0  2.2e-100  346.4   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Mustela erminea]
XP_023038495.1       -          msaprobs_alignment_4742434 -           4.5e-102  352.0   0.0  3.7e-100  345.6   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X3 [Piliocolobus tephrosceles]
XP_023038497.1       -          msaprobs_alignment_4742434 -           4.5e-102  352.0   0.0  3.7e-100  345.6   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X3 [Piliocolobus tephrosceles]
XP_032343651.1       -          msaprobs_alignment_4742434 -           4.5e-102  352.0   0.0  1.5e-100  347.0   0.0   2.7   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Camelus ferus]
XP_044112625.1       -          msaprobs_alignment_4742434 -           4.5e-102  352.0   0.0    3e-100  345.9   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Neovison vison]
XP_032343650.1       -          msaprobs_alignment_4742434 -           4.5e-102  352.0   0.0  1.5e-100  347.0   0.0   2.7   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Camelus ferus]
NP_001129684.1       -          msaprobs_alignment_4742434 -           7.7e-102  351.2   0.0  2.6e-100  346.2   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 [Sus scrofa]
XP_017918428.1       -          msaprobs_alignment_4742434 -             9e-102  351.0   0.0  4.1e-100  345.5   0.0   2.9   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 1 [Capra hircus]
XP_035607382.1       -          msaprobs_alignment_4742434 -           9.4e-102  350.9  10.9  4.6e-100  345.3  10.9   2.4   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 1 [Oncorhynchus keta]
XP_012641008.1       -          msaprobs_alignment_4742434 -             1e-101  350.8   0.0  3.2e-100  345.8   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Microcebus murinus]
XP_012641007.1       -          msaprobs_alignment_4742434 -             1e-101  350.8   0.0  3.3e-100  345.8   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X1 [Microcebus murinus]
XP_027833278.2       -          msaprobs_alignment_4742434 -           1.3e-101  350.4   0.0  6.7e-100  344.8   0.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 1 [Ovis aries]
XP_014980199.2       -          msaprobs_alignment_4742434 -           1.4e-101  350.4   0.0  5.9e-100  345.0   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 [Macaca mulatta]
XP_034495014.1       -          msaprobs_alignment_4742434 -           1.5e-101  350.2   0.0   2.2e-99  343.1   0.0   3.0   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 1 [Ailuropoda melanoleuca]
XP_035684218.1       -          msaprobs_alignment_4742434 -           1.6e-101  350.2   6.7     1e-81  284.7   2.0   2.4   2   1   0   2   2   2   2 uncharacterized protein LOC118421164 [Branchiostoma floridae]
XP_012785803.2       -          msaprobs_alignment_4742434 -           1.8e-101  350.0   0.0  5.8e-100  345.0   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 [Ochotona princeps]
XP_031315093.1       -          msaprobs_alignment_4742434 -           2.9e-101  349.3   0.0   1.4e-99  343.7   0.0   2.9   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 1 [Camelus dromedarius]
XP_043891396.1       -          msaprobs_alignment_4742434 -             4e-101  348.8  14.3  6.1e-100  344.9  14.3   1.9   1   1   0   1   1   1   1 hyaluronan synthase 3 [Solea senegalensis]
XP_033701457.1       -          msaprobs_alignment_4742434 -           4.5e-101  348.6   0.0  7.4e-100  344.6   0.0   2.7   1   1   0   1   1   1   1 hyaluronan synthase 1 [Tursiops truncatus]
XP_032468620.1       -          msaprobs_alignment_4742434 -           5.1e-101  348.5   0.0  8.2e-100  344.5   0.0   2.7   1   1   0   1   1   1   1 hyaluronan synthase 1 [Phocoena sinus]
XP_032835947.1       -          msaprobs_alignment_4742434 -           6.3e-101  348.2   4.0  6.8e-101  348.1   4.0   1.0   1   0   0   1   1   1   1 chitin synthase chs-2-like [Petromyzon marinus]
XP_035667618.1       -          msaprobs_alignment_4742434 -           8.3e-101  347.8  15.6   1.8e-76  267.4  11.0   2.9   1   1   1   2   2   2   2 hyaluronan synthase 2-like [Branchiostoma floridae]
XP_035667619.1       -          msaprobs_alignment_4742434 -           8.3e-101  347.8  15.6   1.8e-76  267.4  11.0   2.9   1   1   1   2   2   2   2 hyaluronan synthase 2-like [Branchiostoma floridae]
XP_035669160.1       -          msaprobs_alignment_4742434 -           2.9e-100  346.0   9.1   4.7e-68  239.6   1.5   3.3   3   1   0   3   3   3   3 chitin synthase chs-2-like [Branchiostoma floridae]
XP_029307152.1       -          msaprobs_alignment_4742434 -             4e-100  345.5  19.3   1.4e-98  340.4  19.3   2.3   1   1   0   1   1   1   1 hyaluronan synthase 1 [Cottoperca gobio]
XP_023988156.1       -          msaprobs_alignment_4742434 -           4.3e-100  345.4   0.0   5.8e-99  341.7   0.0   2.6   1   1   0   1   1   1   1 hyaluronan synthase 1 [Physeter catodon]
XP_044524445.1       -          msaprobs_alignment_4742434 -           8.2e-100  344.5   0.0   3.9e-98  338.9   0.0   2.4   1   1   0   1   1   1   1 hyaluronan synthase 1 [Gracilinanus agilis]
XP_036697128.1       -          msaprobs_alignment_4742434 -            2.8e-99  342.8   0.0   1.2e-97  337.4   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1, partial [Balaenoptera musculus]
XP_031819145.1       -          msaprobs_alignment_4742434 -            3.2e-99  342.5   0.0   1.2e-97  337.4   0.0   2.5   1   1   0   1   1   1   1 hyaluronan synthase 1 [Sarcophilus harrisii]
XP_039461264.1       -          msaprobs_alignment_4742434 -            1.8e-98  340.1  10.2   3.6e-66  233.4   6.5   2.1   1   1   1   2   2   2   2 chitin synthase chs-2-like [Oreochromis aureus]
XP_036603301.1       -          msaprobs_alignment_4742434 -            3.4e-98  339.2   0.0   1.5e-96  333.8   0.0   2.3   1   1   0   1   1   1   1 hyaluronan synthase 1 [Trichosurus vulpecula]
NP_001079696.1       -          msaprobs_alignment_4742434 -            4.8e-98  338.7  20.3   3.2e-96  332.6  20.3   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1 [Xenopus laevis]
XP_023985187.1       -          msaprobs_alignment_4742434 -            1.5e-97  337.1   2.4   2.7e-97  336.2   2.4   1.4   1   1   0   1   1   1   1 hyaluronan synthase 2 isoform X2 [Physeter catodon]
XP_032557135.1       -          msaprobs_alignment_4742434 -            2.3e-97  336.4   0.0   1.4e-96  333.8   0.0   2.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Chiroxiphia lanceolata]
XP_032833078.1       -          msaprobs_alignment_4742434 -              7e-97  334.8   0.0   1.5e-94  327.1   0.0   2.8   1   1   0   1   1   1   1 hyaluronan synthase 1-like [Petromyzon marinus]
XP_038623440.1       -          msaprobs_alignment_4742434 -            1.7e-96  333.6   0.0   5.9e-96  331.8   0.0   1.8   1   1   0   1   1   1   1 hyaluronan synthase 1 [Tachyglossus aculeatus]
XP_035669163.1       -          msaprobs_alignment_4742434 -            4.5e-96  332.1  10.9   1.3e-64  228.2   4.1   3.4   3   0   0   3   3   3   3 uncharacterized protein LOC118411191 [Branchiostoma floridae]
XP_028922117.1       -          msaprobs_alignment_4742434 -            8.4e-96  331.2   0.0   5.7e-95  328.5   0.0   2.0   1   1   0   1   1   1   1 hyaluronan synthase 1 [Ornithorhynchus anatinus]
XP_035660388.1       -          msaprobs_alignment_4742434 -            1.4e-95  330.5   4.2   4.3e-77  269.4   0.8   2.4   2   1   0   2   2   2   2 uncharacterized protein LOC118405094 [Branchiostoma floridae]
XP_035688090.1       -          msaprobs_alignment_4742434 -            2.3e-94  326.5  10.4   6.4e-82  285.4   3.2   2.5   2   1   0   3   3   2   2 chitin synthase chs-1-like [Branchiostoma floridae]
NP_001120590.1       -          msaprobs_alignment_4742434 -            4.4e-94  325.6  21.2     1e-91  317.8  21.2   3.1   1   1   0   1   1   1   1 hyaluronan synthase 1 [Xenopus tropicalis]
XP_041030211.1       -          msaprobs_alignment_4742434 -            1.1e-92  320.9  12.4   2.4e-92  319.8  12.4   1.5   1   1   0   1   1   1   1 hyaluronan synthase 1-like [Carcharodon carcharias]
XP_022330800.1       -          msaprobs_alignment_4742434 -            1.8e-92  320.2   4.4   1.9e-92  320.1   4.4   1.0   1   0   0   1   1   1   1 chitin synthase D-like, partial [Crassostrea virginica]
XP_014042462.1       -          msaprobs_alignment_4742434 -            3.4e-92  319.3   5.9   4.1e-92  319.1   5.9   1.0   1   0   0   1   1   1   1 PREDICTED: chitin synthase 8-like [Salmo salar]
XP_043852178.1       -          msaprobs_alignment_4742434 -              5e-92  318.8   0.1   2.2e-91  316.6   0.1   2.1   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 1 [Dromiciops gliroides]
XP_032905412.1       -          msaprobs_alignment_4742434 -            1.7e-91  317.0  10.0   3.9e-91  315.8  10.0   1.4   1   1   0   1   1   1   1 hyaluronan synthase 1-like [Amblyraja radiata]
XP_035669145.1       -          msaprobs_alignment_4742434 -            9.6e-91  314.5   0.0   2.2e-90  313.4   0.0   1.4   1   1   0   1   1   1   1 chitin synthase chs-1-like [Branchiostoma floridae]
XP_032799988.1       -          msaprobs_alignment_4742434 -            4.5e-90  312.3   0.1   6.4e-47  169.7   0.0   3.0   2   1   1   3   3   3   3 chitin synthase chs-2-like, partial [Petromyzon marinus]
XP_027142183.1       -          msaprobs_alignment_4742434 -              8e-90  311.5   5.8   1.6e-89  310.5   5.8   1.4   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X3 [Larimichthys crocea]
XP_043532337.1       -          msaprobs_alignment_4742434 -            3.8e-89  309.3  12.2   7.2e-89  308.3  12.2   1.4   1   1   0   1   1   1   1 hyaluronan synthase 1-like [Chiloscyllium plagiosum]
XP_029780225.1       -          msaprobs_alignment_4742434 -            6.4e-89  308.5   0.1   4.6e-88  305.7   0.1   2.1   1   1   0   1   1   1   1 hyaluronan synthase 1 [Suricata suricatta]
XP_027142182.1       -          msaprobs_alignment_4742434 -            7.4e-89  308.3   6.1   1.4e-88  307.4   6.1   1.4   1   1   0   1   1   1   1 hyaluronan synthase 1 isoform X2 [Larimichthys crocea]
XP_007491782.1       -          msaprobs_alignment_4742434 -            3.6e-87  302.7   0.0   1.4e-85  297.5   0.0   2.8   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 1 [Monodelphis domestica]
XP_025094394.1       -          msaprobs_alignment_4742434 -            1.3e-85  297.5   1.8     1e-69  245.0   0.7   2.1   2   0   0   2   2   2   2 uncharacterized protein LOC112564043 [Pomacea canaliculata]
XP_034320181.1       -          msaprobs_alignment_4742434 -            5.4e-84  292.2   5.5   1.5e-83  290.7   5.5   1.7   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_037548982.1       -          msaprobs_alignment_4742434 -            6.9e-84  291.9  13.3   7.9e-84  291.7  13.3   1.1   1   0   0   1   1   1   1 chitin synthase chs-1-like, partial [Nematolebias whitei]
XP_041365297.1       -          msaprobs_alignment_4742434 -            1.1e-83  291.2  13.6   1.2e-69  244.8   7.3   3.7   4   0   0   4   4   2   2 uncharacterized protein LOC121380520 [Gigantopelta aegis]
XP_025092648.1       -          msaprobs_alignment_4742434 -            1.1e-82  288.0   5.6   2.3e-65  230.6   6.8   2.4   2   0   0   2   2   2   2 uncharacterized protein LOC112563113 [Pomacea canaliculata]
XP_029642263.1       -          msaprobs_alignment_4742434 -            2.1e-82  287.0  21.8     8e-67  235.5  11.7   2.5   3   0   0   3   3   2   2 chitin synthase chs-2-like isoform X2 [Octopus vulgaris]
XP_036362451.1       -          msaprobs_alignment_4742434 -            2.1e-82  287.0  21.8     8e-67  235.5  11.7   2.5   3   0   0   3   3   2   2 chitin synthase chs-2-like isoform X2 [Octopus vulgaris]
XP_036362452.1       -          msaprobs_alignment_4742434 -            2.1e-82  287.0  21.8     8e-67  235.5  11.7   2.5   3   0   0   3   3   2   2 chitin synthase chs-2-like isoform X2 [Octopus vulgaris]
XP_036362453.1       -          msaprobs_alignment_4742434 -            2.1e-82  287.0  21.8     8e-67  235.5  11.7   2.5   3   0   0   3   3   2   2 chitin synthase chs-2-like isoform X2 [Octopus vulgaris]
XP_036362454.1       -          msaprobs_alignment_4742434 -            2.1e-82  287.0  21.8     8e-67  235.5  11.7   2.5   3   0   0   3   3   2   2 chitin synthase chs-2-like isoform X2 [Octopus vulgaris]
XP_036362449.1       -          msaprobs_alignment_4742434 -            2.1e-82  287.0  21.8     8e-67  235.5  11.7   2.5   3   0   0   3   3   2   2 chitin synthase chs-2-like isoform X1 [Octopus vulgaris]
XP_035669166.1       -          msaprobs_alignment_4742434 -            2.4e-81  283.5   3.1   4.1e-20   81.2   0.1   4.2   2   1   2   4   4   4   4 uncharacterized protein LOC118411195 [Branchiostoma floridae]
XP_011440423.3       -          msaprobs_alignment_4742434 -            3.1e-81  283.1  18.9   3.3e-61  217.0  10.5   2.2   2   0   0   2   2   2   2 uncharacterized protein LOC105337412 [Crassostrea gigas]
XP_035684244.1       -          msaprobs_alignment_4742434 -            3.5e-81  282.9   5.4   2.6e-64  227.2   1.2   2.1   2   0   0   2   2   2   2 uncharacterized protein LOC118421190 [Branchiostoma floridae]
XP_030155222.1       -          msaprobs_alignment_4742434 -            6.6e-81  282.0   0.3   1.6e-79  277.4   0.3   2.0   1   1   0   1   1   1   1 hyaluronan synthase 1 [Lynx canadensis]
XP_036362163.1       -          msaprobs_alignment_4742434 -            1.2e-80  281.2  31.5   7.4e-68  238.9   9.5   3.8   3   1   1   4   4   3   2 uncharacterized protein LOC118765021 [Octopus vulgaris]
XP_022304825.1       -          msaprobs_alignment_4742434 -            2.4e-80  280.2  19.2   1.2e-61  218.4  10.3   2.4   2   0   0   2   2   2   2 uncharacterized protein LOC111111926 [Crassostrea virginica]
XP_019206508.1       -          msaprobs_alignment_4742434 -            1.1e-79  278.0   0.7   1.3e-79  277.7   0.7   1.0   1   0   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Oreochromis niloticus]
XP_036362447.1       -          msaprobs_alignment_4742434 -              9e-79  275.0   8.7   3.8e-63  223.4   8.2   2.3   2   0   0   2   2   2   2 uncharacterized protein LOC118765089 [Octopus vulgaris]
XP_036362448.1       -          msaprobs_alignment_4742434 -              9e-79  275.0   8.7   3.8e-63  223.4   8.2   2.3   2   0   0   2   2   2   2 uncharacterized protein LOC118765089 [Octopus vulgaris]
XP_025758074.1       -          msaprobs_alignment_4742434 -            1.3e-78  274.4   0.9   1.6e-78  274.2   0.9   1.0   1   0   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Oreochromis niloticus]
XP_040135785.1       -          msaprobs_alignment_4742434 -            1.9e-78  273.9   0.0   6.8e-46  166.4   0.0   3.8   2   2   0   2   2   2   2 hyaluronan synthase 1 [Ictidomys tridecemlineatus]
XP_036356166.1       -          msaprobs_alignment_4742434 -            7.2e-77  268.7  14.4   1.4e-67  238.0  11.3   2.2   2   0   0   2   2   2   2 chitin synthase chs-1-like, partial [Octopus vulgaris]
XP_029655378.2       -          msaprobs_alignment_4742434 -              7e-76  265.4  15.0   1.1e-51  185.5   5.4   3.2   3   0   0   3   3   3   3 uncharacterized protein LOC115229098, partial [Octopus vulgaris]
XP_033762780.1       -          msaprobs_alignment_4742434 -            2.4e-75  263.7  14.3   3.5e-62  220.1   8.0   2.5   3   0   0   3   3   2   2 uncharacterized protein LOC117344218 [Pecten maximus]
NP_001081828.1       -          msaprobs_alignment_4742434 -            8.9e-75  261.8  19.2   1.7e-73  257.5  19.2   2.6   1   1   0   1   1   1   1 hyaluronan synthase-related protein [Xenopus laevis]
XP_017193766.1       -          msaprobs_alignment_4742434 -            1.3e-74  261.3   2.1     3e-73  256.7   2.1   2.0   1   1   0   1   1   1   1 PREDICTED: LOW QUALITY PROTEIN: hyaluronan synthase 1 [Oryctolagus cuniculus]
XP_041443449.1       -          msaprobs_alignment_4742434 -            2.3e-74  260.4  19.0   4.4e-73  256.2  19.0   2.6   1   1   0   1   1   1   1 hyaluronan synthase-related protein isoform X1 [Xenopus laevis]
XP_041355418.1       -          msaprobs_alignment_4742434 -            1.2e-73  258.0   0.4   1.5e-73  257.7   0.4   1.0   1   0   0   1   1   1   1 chitin synthase chs-2-like [Gigantopelta aegis]
XP_032785589.1       -          msaprobs_alignment_4742434 -              6e-72  252.4   0.3     6e-72  252.4   0.3   2.3   2   1   0   3   3   2   1 chitin synthase chs-2-like isoform X3 [Daphnia magna]
XP_032785588.1       -          msaprobs_alignment_4742434 -            6.1e-72  252.4   0.3   6.1e-72  252.4   0.3   2.3   2   1   0   3   3   2   1 chitin synthase chs-2-like isoform X2 [Daphnia magna]
XP_043935303.1       -          msaprobs_alignment_4742434 -            9.6e-72  251.7  11.9   4.6e-70  246.2  11.9   2.4   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 1-like [Protopterus annectens]
XP_034304652.1       -          msaprobs_alignment_4742434 -            4.4e-70  246.3  23.9   2.9e-56  200.6  13.1   3.1   2   1   1   3   3   2   2 uncharacterized protein LOC105321379 isoform X2 [Crassostrea gigas]
XP_031754329.1       -          msaprobs_alignment_4742434 -            4.7e-70  246.2   8.2   1.6e-47  171.7  12.7   3.3   2   1   1   3   3   3   2 hyaluronan synthase-related protein-like [Xenopus tropicalis]
XP_031754330.1       -          msaprobs_alignment_4742434 -            4.7e-70  246.2   8.2   1.6e-47  171.7  12.7   3.3   2   1   1   3   3   3   2 hyaluronan synthase-related protein-like [Xenopus tropicalis]
XP_031754331.1       -          msaprobs_alignment_4742434 -            4.7e-70  246.2   8.2   1.6e-47  171.7  12.7   3.3   2   1   1   3   3   3   2 hyaluronan synthase-related protein-like [Xenopus tropicalis]
XP_031754332.1       -          msaprobs_alignment_4742434 -            4.7e-70  246.2   8.2   1.6e-47  171.7  12.7   3.3   2   1   1   3   3   3   2 hyaluronan synthase-related protein-like [Xenopus tropicalis]
XP_025758075.1       -          msaprobs_alignment_4742434 -            5.9e-69  242.5   1.8   4.2e-68  239.7   0.3   1.9   1   1   1   2   2   2   1 chitin synthase chs-1 isoform X3 [Oreochromis niloticus]
XP_035669150.1       -          msaprobs_alignment_4742434 -            2.8e-68  240.3   0.8     7e-68  239.0   0.8   1.7   1   1   0   1   1   1   1 chitin synthase chs-2-like [Branchiostoma floridae]
